season,tournament_id,draw_code,set,game,point,serve,rally,shot_no,hitter_external_id,stroke,spin_type,spin_rpm,speed_ms,call,shot_start_timestamp,shot_end_timestamp,ball_hit_x,ball_hit_y,ball_hit_z,ball_bounce_x,ball_bounce_y,hitter_x,hitter_y,receiver_x,receiver_y
2025,9999,MS001,2,7,2,1,1,7,CD34,forehand,topspin,1878.054,43.072,out,2025-01-01T12:15:40.164Z,2025-01-01T12:15:41.095000Z,-14.324,4.282,1.215,12.916,-2.064,-14.86,3.59,14.88,-1.8
2025,9999,MS001,2,7,2,1,1,8,AB12,forehand,topspin,884.574,18.579,in,2025-01-01T12:15:41.175Z,2025-01-01T12:15:42.050000Z,13.856,-2.305,0.388,0.046,-2.088,14.52,-2.41,-14.72,3.64
2025,9999,MS001,2,7,3,1,1,1,CD34,serve,unknown,0.0,58.127,out,2025-01-01T12:16:14.976Z,2025-01-01T12:16:16.295000Z,-11.306,-0.681,2.948,-0.478,0.652,-11.45,-0.79,14.88,4.07
2025,9999,MS001,2,7,3,2,2,1,CD34,serve,topspin,1818.629,46.59,in,2025-01-01T12:16:26.596Z,2025-01-01T12:16:27.657000Z,-11.479,-1.085,3.034,3.819,1.051,-11.61,-0.73,15.69,4.0
2025,9999,MS001,2,7,3,2,2,2,AB12,backhand,topspin,1610.384,29.682,in,2025-01-01T12:16:27.657Z,2025-01-01T12:16:29.169000Z,16.365,2.561,1.649,-6.964,0.923,16.42,2.81,-11.89,-0.68
2025,9999,MS001,2,7,3,2,2,3,CD34,forehand,topspin,2889.529,41.069,in,2025-01-01T12:16:29.169Z,2025-01-01T12:16:30.272000Z,-11.856,0.734,1.29,11.784,-3.513,-12.66,-0.44,15.53,0.72
2025,9999,MS001,2,7,3,2,2,4,AB12,backhand,topspin,1025.678,20.382,in,2025-01-01T12:16:30.272Z,2025-01-01T12:16:34.030000Z,16.682,-4.324,1.053,-11.538,-3.84,16.69,-3.06,-10.41,-0.27
2025,9999,MS001,2,7,3,2,2,5,CD34,forehand,backspin,-2731.749,25.885,out,2025-01-01T12:16:34.030Z,2025-01-01T12:16:35.818000Z,-13.231,-3.231,1.93,13.297,-3.777,-13.02,-4.29,15.62,0.25
2025,9999,MS001,2,7,4,1,1,1,CD34,serve,unknown,0.0,61.9,out,2025-01-01T12:17:04.663Z,2025-01-01T12:17:06.247000Z,-11.216,0.958,3.025,-0.164,-0.078,-11.47,1.11,14.41,-3.8
2025,9999,MS001,2,7,4,2,2,1,CD34,serve,nospin,0.0,49.897,in,2025-01-01T12:17:22.492Z,2025-01-01T12:17:23.716000Z,-11.417,0.715,3.045,3.885,-2.285,-11.61,0.97,15.62,-4.59
2025,9999,MS001,2,7,4,2,2,2,AB12,backhand,topspin,1196.238,30.773,out,2025-01-01T12:17:23.494Z,2025-01-01T12:17:25.095000Z,16.552,-5.826,1.598,-11.925,0.088,16.59,-4.97,-11.29,0.39
2025,9999,MS001,2,7,4,2,2,3,CD34,forehand,topspin,1342.529,27.471,out,2025-01-01T12:17:25.095Z,2025-01-01T12:17:27.212000Z,-14.687,0.607,1.142,12.024,4.815,-14.73,-0.02,15.78,-2.54
2025,9999,MS001,2,7,5,1,1,1,CD34,serve,unknown,0.0,64.544,out,2025-01-01T12:17:57.096Z,2025-01-01T12:17:58.422000Z,-11.259,-0.84,3.015,-0.532,2.577,-11.61,-0.57,15.69,3.69
2025,9999,MS001,2,7,5,2,2,1,CD34,serve,topspin,1710.762,49.082,in,2025-01-01T12:18:06.889Z,2025-01-01T12:18:07.903000Z,-11.31,-0.987,2.993,4.716,1.783,-11.56,-0.68,16.38,3.91
2025,9999,MS001,2,7,5,2,2,2,AB12,forehand,topspin,2332.141,37.604,,2025-01-01T12:18:07.903Z,2025-01-01T12:18:08.737000Z,17.351,3.658,1.915,2.515,-1.036,17.4,2.56,-9.63,-0.3
2025,9999,MS001,2,7,5,2,2,3,CD34,forehand,nospin,0.0,12.271,in,2025-01-01T12:18:08.737Z,2025-01-01T12:18:10.846000Z,-6.186,2.109,1.151,2.515,-1.036,-6.44,0.75,17.23,1.44
2025,9999,MS001,2,7,5,2,2,4,AB12,backhand,topspin,938.063,14.755,in,2025-01-01T12:18:10.846Z,2025-01-01T12:18:12.051000Z,6.591,-3.884,0.137,-7.055,-2.667,7.48,-3.65,-3.69,0.35
2025,9999,MS001,2,7,6,1,1,1,CD34,serve,backspin,-3356.812,55.669,in,2025-01-01T12:18:49.780Z,2025-01-01T12:18:50.459000Z,-11.329,0.587,2.989,5.277,-3.612,-11.74,0.91,14.41,-3.63
2025,9999,MS001,2,7,6,1,1,2,AB12,backhand,backspin,-2083.364,11.814,out,2025-01-01T12:18:50.459Z,2025-01-01T12:18:51.361000Z,13.221,-6.074,1.176,7.361,-8.635,13.61,-4.2,-10.98,0.28
2025,9999,MS001,2,7,7,1,1,1,CD34,serve,backspin,-1733.97,52.903,in,2025-01-01T12:19:15.229Z,2025-01-01T12:19:16.181000Z,-11.303,-0.813,3.0,4.068,0.131,-11.65,-0.76,15.06,3.75
2025,9999,MS001,2,7,8,1,1,1,CD34,serve,unknown,0.0,61.063,out,2025-01-01T12:19:38.301Z,2025-01-01T12:19:43.886000Z,-11.206,0.741,3.07,4.661,0.151,-11.48,0.87,14.29,-3.64
2025,9999,MS001,2,8,1,1,1,1,AB12,serve,topspin,950.165,49.505,in,2025-01-01T12:21:52.091Z,2025-01-01T12:21:52.855000Z,-11.535,-0.593,2.793,4.273,2.645,13.55,3.95,-11.56,-0.96
2025,9999,MS001,2,8,1,1,1,2,CD34,backhand,topspin,1362.269,29.324,in,2025-01-01T12:21:52.855Z,2025-01-01T12:21:54.227000Z,12.798,4.85,1.391,-7.288,2.344,-11.28,-0.42,13.25,4.17
2025,9999,MS001,2,8,1,1,1,3,AB12,backhand,topspin,2410.663,33.526,in,2025-01-01T12:21:54.227Z,2025-01-01T12:21:55.533000Z,-13.016,1.875,1.03,10.602,3.806,13.05,1.81,-13.16,1.38
2025,9999,MS001,2,8,1,1,1,4,CD34,backhand,backspin,-2927.689,23.569,in,2025-01-01T12:21:55.533Z,2025-01-01T12:21:57.246000Z,14.741,4.264,1.146,-8.431,0.274,-14.66,2.07,14.73,3.21
2025,9999,MS001,2,8,1,1,1,5,AB12,forehand,topspin,2968.457,28.772,in,2025-01-01T12:21:57.247Z,2025-01-01T12:21:58.676000Z,-11.43,-0.341,0.738,5.696,3.162,15.23,1.33,-11.62,0.31
2025,9999,MS001,2,8,1,1,1,6,CD34,backhand,backspin,-3483.5,24.311,in,2025-01-01T12:21:58.676Z,2025-01-01T12:22:00.395000Z,13.936,5.332,0.585,-7.403,-2.753,-12.75,0.05,14.66,4.36
2025,9999,MS001,2,8,1,1,1,7,AB12,forehand,topspin,3182.497,30.598,in,2025-01-01T12:22:00.395Z,2025-01-01T12:22:01.632000Z,-10.728,-4.065,0.529,7.139,2.415,14.15,2.23,-11.45,-3.51
2025,9999,MS001,2,8,1,1,1,8,CD34,backhand,topspin,1981.585,33.986,in,2025-01-01T12:22:01.631Z,2025-01-01T12:22:02.868000Z,12.705,4.83,1.011,-6.774,0.152,-12.19,-1.88,13.43,3.91
2025,9999,MS001,2,8,1,1,1,9,AB12,forehand,topspin,2948.46,33.462,in,2025-01-01T12:22:02.868Z,2025-01-01T12:22:04.183000Z,-13.213,-1.47,0.795,7.352,-2.543,12.86,3.29,-13.34,-0.6
2025,9999,MS001,2,8,1,1,1,10,CD34,forehand,topspin,2966.058,40.25,in,2025-01-01T12:22:04.183Z,2025-01-01T12:22:05.344000Z,13.898,-2.623,1.164,-9.267,-3.866,-13.28,0.68,14.32,-1.92
2025,9999,MS001,2,8,2,1,1,1,AB12,serve,backspin,-2853.642,56.161,in,2025-01-01T12:22:30.600Z,2025-01-01T12:22:31.274000Z,-11.421,1.294,2.811,6.157,-3.11,14.49,-2.98,-11.69,0.95
2025,9999,MS001,2,8,2,1,1,2,CD34,forehand,backspin,-1867.38,24.228,in,2025-01-01T12:22:31.273Z,2025-01-01T12:22:33.031000Z,13.766,-4.902,1.352,-10.697,0.072,-11.32,1.48,14.07,-4.14
2025,9999,MS001,2,8,2,1,1,3,AB12,forehand,topspin,3304.552,35.07,in,2025-01-01T12:22:33.031Z,2025-01-01T12:22:34.339000Z,-13.849,0.826,1.078,6.075,2.455,14.62,-1.26,-13.95,1.51
2025,9999,MS001,2,8,2,1,1,4,CD34,backhand,topspin,1773.941,37.162,in,2025-01-01T12:22:34.339Z,2025-01-01T12:22:35.527000Z,14.652,3.194,1.263,-5.576,0.669,-15.32,1.69,15.26,2.78
2025,9999,MS001,2,8,2,1,1,5,AB12,backhand,backspin,-2558.902,24.694,in,2025-01-01T12:22:35.527Z,2025-01-01T12:22:37.091000Z,-13.874,-0.331,0.549,7.667,1.583,14.88,2.46,-13.77,-0.5
2025,9999,MS001,2,8,2,1,1,6,CD34,forehand,backspin,-2284.518,21.084,in,2025-01-01T12:22:37.091Z,2025-01-01T12:22:38.776000Z,11.689,2.734,0.593,-6.287,1.969,-14.73,-0.57,12.16,3.27
2025,9999,MS001,2,8,2,1,1,7,AB12,backhand,backspin,-1818.3,22.933,in,2025-01-01T12:22:38.776Z,2025-01-01T12:22:40.422000Z,-11.349,1.43,0.351,10.43,2.686,12.48,1.16,-12.06,0.85
2025,9999,MS001,2,8,2,1,1,8,CD34,backhand,backspin,-2233.517,22.015,out,2025-01-01T12:22:40.422Z,2025-01-01T12:22:42.290000Z,13.571,3.501,0.7,-9.093,4.3,-12.53,-0.04,13.69,2.95
2025,9999,MS001,2,8,2,1,1,9,AB12,backhand,topspin,2751.714,31.599,in,2025-01-01T12:22:42.291Z,2025-01-01T12:22:44.055000Z,-12.704,4.894,0.785,5.448,-3.251,15.01,1.49,-13.79,4.31
2025,9999,MS001,2,8,3,1,1,1,AB12,serve,unknown,0.0,55.58,out,2025-01-01T12:23:10.751Z,2025-01-01T12:23:12.314000Z,-11.535,-0.828,2.894,-0.414,-0.345,14.15,4.05,-11.68,-0.96
2025,9999,MS001,2,8,3,2,2,1,AB12,serve,topspin,1239.47,43.26,in,2025-01-01T12:23:21.844Z,2025-01-01T12:23:22.855000Z,-11.626,-0.652,2.779,4.733,2.796,14.25,4.17,-11.83,-0.99
2025,9999,MS001,2,8,3,2,2,2,CD34,backhand,topspin,1703.407,33.97,in,2025-01-01T12:23:22.856Z,2025-01-01T12:23:24.128000Z,14.218,5.265,1.708,-5.275,0.298,-11.28,-0.96,14.73,4.53
2025,9999,MS001,2,8,3,2,2,3,AB12,forehand,topspin,2952.206,32.211,in,2025-01-01T12:23:24.128Z,2025-01-01T12:23:25.425000Z,-12.133,-1.273,0.679,9.47,-3.552,14.43,2.1,-12.42,-0.42
2025,9999,MS001,2,8,3,2,2,4,CD34,forehand,topspin,2062.766,41.475,in,2025-01-01T12:23:25.425Z,2025-01-01T12:23:26.487000Z,14.83,-3.95,1.232,-9.994,-2.493,-12.82,0.91,15.12,-2.77
2025,9999,MS001,2,8,3,2,2,5,AB12,forehand,topspin,2181.931,24.083,in,2025-01-01T12:23:26.487Z,2025-01-01T12:23:28.579000Z,-14.12,-2.249,0.851,7.828,2.834,15.53,-5.46,-14.13,-1.58
2025,9999,MS001,2,8,3,2,2,6,CD34,backhand,topspin,2497.276,33.999,out,2025-01-01T12:23:28.579Z,2025-01-01T12:23:30.690000Z,14.432,4.493,0.912,0.394,-0.729,-13.78,-0.94,15.29,3.73
2025,9999,MS001,2,8,3,2,2,7,AB12,unknown,backspin,-2425.309,11.993,out,2025-01-01T12:23:31.585Z,2025-01-01T12:23:32.029000Z,-2.501,7.44,0.192,-4.105,7.444,13.79,2.13,-12.34,-3.87
2025,9999,MS001,2,8,4,1,1,1,AB12,serve,unknown,0.0,57.023,in,2025-01-01T12:23:55.175Z,2025-01-01T12:23:55.917000Z,-11.329,1.395,2.766,5.55,-3.22,14.82,-3.25,-11.6,1.05
2025,9999,MS001,2,8,4,1,2,1,AB12,serve,backspin,-1239.327,52.596,in,2025-01-01T12:24:09.134Z,2025-01-01T12:24:09.851000Z,-11.408,1.775,2.761,5.012,-3.492,14.53,-3.39,-11.7,1.36
2025,9999,MS001,2,8,4,1,2,2,CD34,forehand,backspin,-2202.985,20.879,in,2025-01-01T12:24:09.851Z,2025-01-01T12:24:11.806000Z,13.195,-5.853,1.186,-6.107,-1.703,-11.54,1.63,13.81,-4.59
2025,9999,MS001,2,8,4,1,2,3,AB12,forehand,topspin,3774.197,35.358,in,2025-01-01T12:24:11.806Z,2025-01-01T12:24:12.692000Z,-8.723,-0.997,0.833,10.027,2.47,13.17,-1.92,-9.28,-0.17
2025,9999,MS001,2,8,4,1,2,4,CD34,backhand,topspin,1367.374,24.269,in,2025-01-01T12:24:12.692Z,2025-01-01T12:24:13.827000Z,13.516,3.178,0.866,-5.181,2.763,-8.02,0.24,14.16,2.83
2025,9999,MS001,2,8,4,1,2,5,AB12,backhand,topspin,1034.577,12.331,out,2025-01-01T12:24:13.827Z,2025-01-01T12:24:15.975000Z,-5.972,2.719,0.406,3.9,-4.533,12.99,4.15,-6.87,2.14
2025,9999,MS001,2,8,4,1,2,6,CD34,forehand,topspin,2431.14,21.463,in,2025-01-01T12:24:15.976Z,2025-01-01T12:24:17.181000Z,6.278,-6.84,0.495,-11.207,-3.923,-7.58,2.26,6.87,-5.68
2025,9999,MS001,2,8,5,1,1,1,AB12,serve,backspin,-3206.282,53.314,in,2025-01-01T12:24:45.184Z,2025-01-01T12:24:45.880000Z,-11.495,-1.04,2.794,5.177,3.189,13.62,4.01,-11.76,-1.27
2025,9999,MS001,2,8,5,1,1,2,CD34,backhand,topspin,1061.922,36.355,in,2025-01-01T12:24:45.881Z,2025-01-01T12:24:46.922000Z,12.756,5.452,1.112,-7.573,0.55,-11.48,-0.81,13.45,4.67
2025,9999,MS001,2,8,5,1,1,3,AB12,forehand,topspin,1866.534,22.13,in,2025-01-01T12:24:46.922Z,2025-01-01T12:24:48.918000Z,-12.264,-0.555,0.724,7.538,-4.104,13.22,4.33,-12.58,0.19
2025,9999,MS001,2,8,5,1,1,4,CD34,forehand,topspin,2971.628,37.182,in,2025-01-01T12:24:48.918Z,2025-01-01T12:24:50.194000Z,14.015,-5.062,0.945,-8.261,0.592,-14.51,1.64,15.04,-4.27
2025,9999,MS001,2,8,5,1,1,5,AB12,forehand,topspin,3398.326,38.384,in,2025-01-01T12:24:50.194Z,2025-01-01T12:24:51.492000Z,-14.102,2.143,1.193,7.826,2.819,14.56,-3.66,-14.01,3.08
2025,9999,MS001,2,8,5,1,1,6,CD34,backhand,backspin,-2515.548,24.628,in,2025-01-01T12:24:51.492Z,2025-01-01T12:24:53.448000Z,15.503,3.261,1.106,-9.315,-2.008,-13.56,1.66,16.02,2.16
2025,9999,MS001,2,8,5,1,1,7,AB12,forehand,topspin,3995.77,38.554,in,2025-01-01T12:24:53.447Z,2025-01-01T12:24:54.672000Z,-12.173,-3.045,0.85,8.455,-3.516,15.23,1.57,-12.59,-2.38
2025,9999,MS001,2,8,5,1,1,8,CD34,forehand,backspin,-2434.423,26.493,,2025-01-01T12:24:54.673Z,2025-01-01T12:24:55.779000Z,15.933,-3.431,1.194,9.422,2.151,-10.38,-1.01,16.32,-2.36
2025,9999,MS001,2,8,5,1,1,9,AB12,backhand,backspin,-2315.927,22.512,in,2025-01-01T12:24:55.779Z,2025-01-01T12:24:57.085000Z,-5.432,1.071,1.433,9.422,2.151,16.26,-3.64,-5.69,0.49
2025,9999,MS001,2,8,5,1,1,10,CD34,backhand,topspin,1132.742,20.466,out,2025-01-01T12:24:57.084Z,2025-01-01T12:25:00.850000Z,14.623,2.908,0.49,-12.239,-0.6,-3.01,0.87,15.24,2.62
2025,9999,MS001,2,8,6,1,1,1,AB12,serve,topspin,874.516,52.027,in,2025-01-01T12:25:29.682Z,2025-01-01T12:25:30.402000Z,-11.292,1.369,2.769,4.581,-0.564,13.73,-3.09,-11.57,0.93
2025,9999,MS001,2,8,6,1,1,2,CD34,backhand,topspin,1633.854,34.375,in,2025-01-01T12:25:30.402Z,2025-01-01T12:25:31.520000Z,13.221,-1.238,1.5,-8.79,2.567,-11.05,1.26,13.26,-2.12
2025,9999,MS001,2,8,6,1,1,3,AB12,backhand,backspin,-2446.882,20.902,in,2025-01-01T12:25:31.520Z,2025-01-01T12:25:33.442000Z,-12.297,3.248,0.886,10.121,3.215,12.37,-0.35,-12.12,2.63
2025,9999,MS001,2,8,6,1,1,4,CD34,backhand,topspin,2620.676,29.014,in,2025-01-01T12:25:33.443Z,2025-01-01T12:25:34.961000Z,12.676,3.597,1.048,-4.198,-1.091,-15.45,0.48,13.27,2.82
2025,9999,MS001,2,8,6,1,1,5,AB12,forehand,topspin,2882.547,30.495,in,2025-01-01T12:25:34.961Z,2025-01-01T12:25:36.273000Z,-11.968,-3.217,0.477,11.444,3.028,13.57,1.46,-12.61,-2.65
2025,9999,MS001,2,8,6,1,1,6,CD34,backhand,topspin,1257.013,32.521,out,2025-01-01T12:25:36.273Z,2025-01-01T12:25:37.626000Z,13.953,3.812,0.944,-12.197,-0.736,-11.03,-2.09,14.18,3.02
2025,9999,MS001,2,8,6,1,1,7,AB12,forehand,topspin,1427.733,24.606,in,2025-01-01T12:25:37.626Z,2025-01-01T12:25:39.966000Z,-14.537,-1.193,0.648,5.863,-3.055,15.1,3.11,-14.36,-0.75
2025,9999,MS001,2,9,1,1,1,1,CD34,serve,unknown,0.0,55.945,out,2025-01-01T12:26:19.959Z,2025-01-01T12:26:21.169000Z,11.242,0.626,3.051,-7.933,-4.822,-14.97,-3.69,11.61,0.43
2025,9999,MS001,2,9,1,2,2,1,CD34,serve,backspin,-1580.4,51.659,in,2025-01-01T12:26:31.862Z,2025-01-01T12:26:32.794000Z,11.425,0.853,3.088,-4.349,-2.034,-15.12,-3.8,11.76,0.69
2025,9999,MS001,2,9,1,2,2,2,AB12,forehand,topspin,1684.986,30.595,in,2025-01-01T12:26:32.794Z,2025-01-01T12:26:34.228000Z,-15.581,-3.386,1.622,9.717,-2.216,11.04,0.61,-15.52,-2.93
2025,9999,MS001,2,9,1,2,2,3,CD34,forehand,topspin,2471.752,35.084,in,2025-01-01T12:26:34.228Z,2025-01-01T12:26:35.602000Z,13.162,-2.068,1.299,-8.757,2.502,-14.73,0.07,13.41,-1.39
2025,9999,MS001,2,9,1,2,2,4,AB12,backhand,topspin,1950.332,31.888,in,2025-01-01T12:26:35.602Z,2025-01-01T12:26:37.026000Z,-14.567,3.767,1.139,6.326,-1.959,14.1,-0.48,-14.75,3.73
2025,9999,MS001,2,9,1,2,2,5,CD34,forehand,topspin,3764.283,37.057,in,2025-01-01T12:26:37.026Z,2025-01-01T12:26:38.356000Z,12.623,-3.669,0.953,-8.473,3.361,-14.82,1.92,13.47,-3.12
2025,9999,MS001,2,9,1,2,2,6,AB12,backhand,backspin,-3790.458,26.572,,2025-01-01T12:26:38.356Z,2025-01-01T12:26:39.484000Z,-14.936,5.433,1.095,-7.138,2.767,12.14,-1.46,-15.09,4.47
2025,9999,MS001,2,9,1,2,2,7,CD34,backhand,backspin,-1868.052,21.11,in,2025-01-01T12:26:39.484Z,2025-01-01T12:26:41.395000Z,7.182,2.172,0.65,-7.138,2.767,-15.26,5.21,7.97,1.88
2025,9999,MS001,2,9,2,1,1,1,CD34,serve,backspin,-4143.08,50.913,in,2025-01-01T12:27:08.938Z,2025-01-01T12:27:09.676000Z,11.329,-1.107,3.037,-4.454,2.31,-14.7,3.87,11.95,-0.94
2025,9999,MS001,2,9,2,1,1,2,AB12,backhand,backspin,-2463.345,19.555,in,2025-01-01T12:27:09.676Z,2025-01-01T12:27:11.621000Z,-13.504,4.892,1.471,6.842,3.112,11.05,-0.78,-13.69,4.2
2025,9999,MS001,2,9,2,1,1,3,CD34,backhand,topspin,2632.422,32.117,in,2025-01-01T12:27:11.622Z,2025-01-01T12:27:12.747000Z,9.432,3.312,0.918,-9.345,2.629,-14.14,0.89,10.16,2.38
2025,9999,MS001,2,9,2,1,1,4,AB12,backhand,topspin,2362.657,35.41,,2025-01-01T12:27:12.747Z,2025-01-01T12:27:13.437000Z,-14.443,2.365,1.001,0.03,-0.389,6.29,1.89,-14.71,1.79
2025,9999,MS001,2,9,2,1,1,5,CD34,forehand,backspin,-1551.666,8.771,out,2025-01-01T12:27:13.437Z,2025-01-01T12:27:15.217000Z,4.575,-0.936,0.533,0.03,-0.389,-14.98,2.62,4.88,0.02
2025,9999,MS001,2,9,3,1,1,1,CD34,serve,backspin,-3922.58,53.393,out,2025-01-01T12:27:44.126Z,2025-01-01T12:27:44.369000Z,11.23,0.736,2.984,,,-15.1,-3.77,11.76,0.79
2025,9999,MS001,2,9,3,2,2,1,CD34,serve,topspin,1343.302,49.071,in,2025-01-01T12:27:54.576Z,2025-01-01T12:27:55.586000Z,11.273,0.839,2.974,-3.799,-3.678,-15.4,-3.53,11.94,0.73
2025,9999,MS001,2,9,4,1,1,1,CD34,serve,backspin,-2885.725,50.753,in,2025-01-01T12:28:21.244Z,2025-01-01T12:28:22.214000Z,11.351,-1.227,2.995,-5.433,3.965,-14.74,3.97,11.67,-1.22
2025,9999,MS001,2,9,5,1,1,1,CD34,serve,unknown,0.0,56.431,out,2025-01-01T12:28:44.064Z,2025-01-01T12:28:44.951000Z,11.263,0.652,2.987,-7.418,-0.49,-14.75,-3.83,11.53,0.77
2025,9999,MS001,2,9,5,1,1,2,AB12,unknown,backspin,-3083.327,6.945,out,2025-01-01T12:28:44.951Z,2025-01-01T12:28:45.405000Z,-19.066,-0.381,1.226,-15.947,2.307,9.86,0.26,-15.12,-2.1
2025,9999,MS001,2,9,5,1,1,3,AB12,backhand,backspin,-1317.174,6.842,out,2025-01-01T12:28:45.405Z,2025-01-01T12:28:46.392000Z,-14.731,-0.826,1.434,-15.947,2.307,8.28,0.34,-14.7,-0.99
2025,9999,MS001,2,9,5,2,2,1,CD34,serve,backspin,-1242.053,48.999,in,2025-01-01T12:28:55.848Z,2025-01-01T12:28:56.754000Z,11.314,0.9,2.958,-3.904,-1.834,-14.71,-3.56,11.5,0.86
2025,9999,MS001,2,9,5,2,2,2,AB12,forehand,backspin,-2086.53,24.038,,2025-01-01T12:28:56.754Z,2025-01-01T12:28:57.791000Z,-14.429,-3.46,1.611,-4.442,-2.785,9.7,0.08,-14.31,-2.96
2025,9999,MS001,2,9,5,2,2,3,CD34,backhand,backspin,-2017.603,23.458,in,2025-01-01T12:28:57.791Z,2025-01-01T12:28:59.032000Z,4.84,0.265,1.936,-4.442,-2.785,-14.83,-1.05,4.9,-0.22
2025,9999,MS001,2,9,5,2,2,4,AB12,forehand,backspin,-4099.683,15.1,out,2025-01-01T12:28:59.058Z,2025-01-01T12:29:01.291000Z,-12.096,-5.708,0.11,0.996,0.904,2.87,-1.08,-13.26,-4.73
2025,9999,MS001,2,10,1,1,1,1,AB12,serve,topspin,1663.311,48.733,out,2025-01-01T12:31:01.268Z,2025-01-01T12:31:02.073000Z,11.802,0.604,2.759,-5.337,-4.15,11.99,1.07,-13.41,-3.79
2025,9999,MS001,2,10,1,1,1,2,CD34,backhand,nospin,0.0,20.758,,2025-01-01T12:31:02.073Z,2025-01-01T12:31:04.046000Z,-12.456,-6.534,1.36,12.755,-3.592,-13.11,-5.14,11.5,0.6
2025,9999,MS001,2,10,1,1,1,3,AB12,forehand,nospin,0.0,6.692,out,2025-01-01T12:31:04.046Z,2025-01-01T12:31:04.869000Z,10.92,0.805,1.039,12.755,-3.592,11.54,0.61,-12.82,-5.41
2025,9999,MS001,2,10,1,2,2,1,AB12,serve,topspin,2241.113,39.863,in,2025-01-01T12:31:12.722Z,2025-01-01T12:31:13.685000Z,11.753,0.519,2.775,-5.069,-2.852,11.98,1.01,-12.53,-3.55
2025,9999,MS001,2,10,1,2,2,2,CD34,backhand,topspin,1777.829,31.803,in,2025-01-01T12:31:13.685Z,2025-01-01T12:31:14.954000Z,-11.82,-4.129,1.465,7.207,-1.668,-12.46,-3.36,11.72,0.98
2025,9999,MS001,2,10,1,2,2,3,AB12,backhand,topspin,1660.047,28.156,in,2025-01-01T12:31:14.954Z,2025-01-01T12:31:16.452000Z,13.029,-0.905,0.941,-9.919,-3.002,13.56,-0.67,-12.76,-1.37
2025,9999,MS001,2,10,1,2,2,4,CD34,backhand,topspin,1676.656,34.798,in,2025-01-01T12:31:16.453Z,2025-01-01T12:31:17.754000Z,-13.865,-3.385,1.172,10.796,2.029,-14.41,-2.97,14.39,0.25
2025,9999,MS001,2,10,1,2,2,5,AB12,forehand,topspin,2877.474,35.547,out,2025-01-01T12:31:17.754Z,2025-01-01T12:31:19.530000Z,14.28,2.779,0.933,-12.757,-3.391,14.7,2.03,-14.08,-1.47
2025,9999,MS001,2,10,1,2,2,6,CD34,unknown,backspin,-1338.378,6.814,out,2025-01-01T12:31:19.530Z,2025-01-01T12:31:20.409000Z,-20.251,-5.322,1.486,-14.864,-6.646,-13.07,-2.33,14.7,0.97
2025,9999,MS001,2,10,2,1,1,1,AB12,serve,backspin,-2531.753,52.721,in,2025-01-01T12:31:44.451Z,2025-01-01T12:31:45.189000Z,11.508,-1.618,2.792,-5.967,1.137,11.71,-1.24,-14.3,3.34
2025,9999,MS001,2,10,3,1,1,1,AB12,serve,backspin,-1180.181,51.191,in,2025-01-01T12:32:08.018Z,2025-01-01T12:32:08.784000Z,11.586,0.784,2.751,-4.944,-3.427,11.97,1.08,-13.92,-3.82
2025,9999,MS001,2,10,3,1,1,2,CD34,backhand,backspin,-2015.647,20.606,in,2025-01-01T12:32:08.784Z,2025-01-01T12:32:10.996000Z,-13.08,-6.055,1.174,9.82,0.326,-13.86,-4.56,11.18,0.74
2025,9999,MS001,2,10,3,1,1,3,AB12,forehand,topspin,4453.987,38.968,in,2025-01-01T12:32:10.996Z,2025-01-01T12:32:12.181000Z,11.859,1.087,1.006,-6.121,2.943,12.17,-0.02,-14.6,-1.45
2025,9999,MS001,2,10,3,1,1,4,CD34,forehand,topspin,3389.933,35.725,,2025-01-01T12:32:12.181Z,2025-01-01T12:32:13.031000Z,-15.291,3.971,0.662,0.089,-1.708,-15.68,3.03,9.53,0.18
2025,9999,MS001,2,10,3,1,1,5,AB12,backhand,backspin,-1907.29,13.125,out,2025-01-01T12:32:13.031Z,2025-01-01T12:32:15.236000Z,6.503,-2.24,0.341,0.089,-1.708,7.09,-1.39,-15.0,5.21
2025,9999,MS001,2,10,4,1,1,1,AB12,serve,unknown,0.0,55.923,in,2025-01-01T12:32:39.105Z,2025-01-01T12:32:39.828000Z,11.404,-1.41,2.843,-5.983,3.776,11.8,-1.03,-14.73,3.54
2025,9999,MS001,2,10,4,1,1,2,CD34,forehand,topspin,1008.565,23.262,out,2025-01-01T12:32:39.828Z,2025-01-01T12:32:41.570000Z,-14.019,6.206,1.178,-0.983,1.687,-14.84,5.02,11.2,-1.38
2025,9999,MS001,2,10,5,1,1,1,AB12,serve,backspin,-4129.811,56.338,in,2025-01-01T12:33:04.876Z,2025-01-01T12:33:05.569000Z,11.571,0.851,2.793,-6.247,-0.942,11.98,1.13,-14.09,-4.03
2025,9999,MS001,2,10,5,1,1,2,CD34,forehand,backspin,-1339.956,18.782,in,2025-01-01T12:33:05.569Z,2025-01-01T12:33:07.470000Z,-13.781,-1.875,1.051,5.011,-3.349,-14.18,-2.56,11.47,0.8
2025,9999,MS001,2,10,5,1,1,3,AB12,backhand,topspin,2723.507,29.812,in,2025-01-01T12:33:07.470Z,2025-01-01T12:33:08.656000Z,8.889,-4.082,0.595,-11.105,-2.706,9.88,-3.9,-13.37,0.64
